COD INEP;Escola;COD Municipio;Cidade;COD UF;UF;Alunos na região urbana;Alunos na região rural;Total de alunos que não reside em localização diferenciada;Total de alunos residente em área remanescente de quilombo;Total de alunos residente em área indígena;Total de alunos residente em área de assentamento;Total de alunos que não utilizam transporte escolar público;Total de alunos que utilizam transporte escolar público;Total de alunos que não utilizam Tração Animal;Total de alunos que utilizam Tração Animal;Média do IDEB - anos finais;Média do IDEB - Anos iniciais
35228953;MARIA BENEDICTA PEREIRA PENEZZI ESCOLA MUNICIPAL;3538709;Piracicaba;35;SP;125,0;27,0;29,0;;;;106,0;46,0;46,0;;;8,2
35020928;PEDRO DE MELLO;3538709;Piracicaba;35;SP;102,0;174,0;172,0;;;;69,0;207,0;207,0;;5,9;
35021209;JOSE MARTINS DE TOLEDO PROFESSOR;3538709;Piracicaba;35;SP;93,0;216,0;216,0;;;;177,0;132,0;132,0;;5,2;
35047387;LUIZ GONZAGA DE CAMPOS TOLEDO DOUTOR;3538709;Piracicaba;35;SP;245,0;3,0;3,0;;;;248,0;;;;5,7;
35901337;FELIPE CARDOSO;3538709;Piracicaba;35;SP;7,0;139,0;138,0;;;;103,0;43,0;43,0;;4,3;
35047375;HELIO PENTEADO DE CASTRO PROFESSOR;3538709;Piracicaba;35;SP;555,0;16,0;18,0;;;;424,0;147,0;147,0;;5,4;
35004395;ESCOLA DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL MAPLE BEAR CANADIAN SCHOOL;3538709;Piracicaba;35;SP;39,0;5,0;5,0;;;;44,0;;;;;
35125490;TERRAS DO ENGENHO CENTRO EDUCACIONAL;3538709;Piracicaba;35;SP;373,0;4,0;4,0;;;;377,0;;;;;
35246281;WILSON GUIDOTTI ESCOLA MUNICIPAL;3538709;Piracicaba;35;SP;395,0;7,0;7,0;;;;402,0;;;;;6,3
35228928;THALES CASTANHO DE ANDRADE PROF EM;3538709;Piracicaba;35;SP;332,0;4,0;8,0;;;;232,0;104,0;104,0;;;6,5
35150587;COLEGIO METROPOLITANO;3538709;Piracicaba;35;SP;384,0;17,0;20,0;;;;401,0;;;;;
35291456;GERALDO BERNARDINO ESCOLA MUNICIPAL;3538709;Piracicaba;35;SP;384,0;7,0;7,0;;;;391,0;;;;;7,4
35158999;SELETIVO COLEGIO;3538709;Piracicaba;35;SP;499,0;7,0;7,0;;;;506,0;;;;;
35165943;ATLANTICO DE ENSINO INSTITUTO;3538709;Piracicaba;35;SP;302,0;16,0;16,0;;;;318,0;;;;;
35125118;SAO DIMAS COLEGIO;3538709;Piracicaba;35;SP;289,0;11,0;11,0;;;;300,0;;;;;
35467339;EUCLIDES BUZETTO PROF EM;3538709;Piracicaba;35;SP;517,0;25,0;25,0;;;;542,0;;;;;6,9
35245616;MARIO CHORILLI PROFESSOR ESCOLA MUNICIPAL;3538709;Piracicaba;35;SP;422,0;6,0;5,0;;;;428,0;;;;;7,4
35196745;OLIVIA CAPRANICO PROFA ESCOLA MUNICIPAL;3538709;Piracicaba;35;SP;227,0;13,0;10,0;;;;240,0;;;;;6,9
35040435;JOAO SAMPAIO DOUTOR;3538709;Piracicaba;35;SP;563,0;1,0;12,0;;;;564,0;;;;5,0;
35228965;MANOEL RODRIGUES LOURENCO PROF ESCOLA MUNICIPAL;3538709;Piracicaba;35;SP;;175,0;153,0;;;;3,0;172,0;172,0;;;7,4
35121150;SEPROSIC - INSTITUTO BARONEZA DE REZENDE;3538709;Piracicaba;35;SP;325,0;7,0;7,0;;;;332,0;;;;;
35295607;SANTO GRANUZZIO PROFESSOR ESCOLA MUNICIPAL;3538709;Piracicaba;35;SP;216,0;2,0;2,0;;;;218,0;;;;;
35446048;EDUARDO MILAD KOAIK DOM;3538709;Piracicaba;35;SP;230,0;4,0;4,0;;;;234,0;;;;5,1;
35920794;CAROLINA MENDES THAME PROFESSORA;3538709;Piracicaba;35;SP;289,0;18,0;19,0;;;;264,0;43,0;43,0;;;
35920800;AVELINA PALMA LOSSO PROFESSORA;3538709;Piracicaba;35;SP;188,0;17,0;17,0;;;;184,0;21,0;21,0;;5,6;
35438273;EPICO COLEGIO;3538709;Piracicaba;35;SP;206,0;20,0;20,0;;;;226,0;;;;;
35021088;JACANA ALTAIR PEREIRA GUERRINI PROFESSORA;3538709;Piracicaba;35;SP;206,0;4,0;125,0;;;;210,0;;;;;6,7
35439859;IRINEU UMBERTO PACKER PROFESSOR ESCOLA MUNICIPAL;3538709;Piracicaba;35;SP;485,0;6,0;6,0;;;;491,0;;;;;6,8
35048324;ADOLPHO CARVALHO PROFESSOR;3538709;Piracicaba;35;SP;379,0;8,0;8,0;;;;354,0;33,0;33,0;;;
35901325;E E PAULO LUIZ VALERIO;3538709;Piracicaba;35;SP;2,0;205,0;205,0;;;;15,0;192,0;192,0;;5,6;
35467315;VILMA LEONE DAL POGETTO PROFESSORA EM;3538709;Piracicaba;35;SP;280,0;11,0;11,0;;;;159,0;132,0;132,0;;;7,1
35174762;COLEGIO DINAMICA;3538709;Piracicaba;35;SP;182,0;5,0;5,0;;;;187,0;;;;;
35920782;EDUIR BENEDICTO SCARPARI PROFESSOR;3538709;Piracicaba;35;SP;550,0;10,0;10,0;;;;548,0;12,0;12,0;;5,7;
35037977;HELIO NEHRING PROFESSOR;3538709;Piracicaba;35;SP;331,0;2,0;5,0;;;;332,0;1,0;1,0;;4,8;
35048331;MANASSES EPHRAIN PEREIRA PROFESSOR;3538709;Piracicaba;35;SP;320,0;10,0;10,0;;;;330,0;;;;;
35020761;ALCIDES GUIDETTI ZAGATTO PROFESSOR;3538709;Piracicaba;35;SP;293,0;4,0;4,0;;;;297,0;;;;;7,6
35004814;ESCOLA DE ENSINO FUNDAMENTAL PRIMEIRO PORTO;3538709;Piracicaba;35;SP;186,0;;3,0;;;;186,0;;;;;
35231548;BENEDITO DE ANDRADE PROFESSOR ESCOLA MUNICIPAL;3538709;Piracicaba;35;SP;428,0;;;;;;272,0;156,0;156,0;;;7,0
35153459;COLEGIO EDUCARE;3538709;Piracicaba;35;SP;106,0;11,0;11,0;;;;117,0;;;;;
35246128;TAUFIC DUMIT PROFESSOR ESCOLA MUNICIPAL;3538709;Piracicaba;35;SP;433,0;7,0;7,0;;;;440,0;;;;;6,8
35113852;CLQ - COLEGIO LUIZ DE QUEIROZ;3538709;Piracicaba;35;SP;608,0;23,0;24,0;;;;631,0;;;;;
35020783;JOAO CONCEICAO DOUTOR;3538709;Piracicaba;35;SP;380,0;13,0;27,0;;;;392,0;1,0;1,0;;5,7;
35909543;AFFONSO JOSE FIORAVANTI PROFESSOR;3538709;Piracicaba;35;SP;187,0;5,0;5,0;;;;192,0;;;;5,9;
35123729;COOPERATIVA DE PIRACICABA ESCOLA;3538709;Piracicaba;35;SP;174,0;12,0;12,0;;;;186,0;;;;;
35222422;JOSE ANTONIO DE OLIVEIRA ESCOLA MUNICIPAL;3538709;Piracicaba;35;SP;4,0;311,0;310,0;;;;129,0;186,0;186,0;;;6,6
35439812;ANTONIA BENEDITA EUGENIO PROFESSORA ESCOLA MUNICIPAL;3538709;Piracicaba;35;SP;323,0;6,0;6,0;;;;329,0;;;;;6,0
35090852;JOAQUIM CARLOS ALEXANDRINO DE SOUZA ESCOLA MUNICIPAL;3538709;Piracicaba;35;SP;521,0;8,0;8,0;;;;529,0;;;;;7,8
35497010;TERCILIA BERNADETE SANCHES COSTA PROFESSORA EM;3538709;Piracicaba;35;SP;445,0;6,0;7,0;;;;451,0;;;;;5,8
35190767;PASSO A PASSO ASSOCIACAO DE PAIS E ALUNOS DA EEE;3538709;Piracicaba;35;SP;26,0;;;;;;26,0;;;;;
35350308;EDSON RONTANI;3538709;Piracicaba;35;SP;267,0;3,0;3,0;;;;270,0;;;;;
35467285;MARIO BOSCOLO PROFESSOR EM;3538709;Piracicaba;35;SP;262,0;7,0;9,0;;;;269,0;;;;;6,9
35113748;SALESIANO DOM BOSCO COLEGIO;3538709;Piracicaba;35;SP;984,0;11,0;11,0;;;;995,0;;;;;
35245604;JOAO BATISTA NOGUEIRA PROFESSOR ESCOLA MUNICIPAL;3538709;Piracicaba;35;SP;413,0;7,0;7,0;;;;420,0;;;;;7,2
35435508;BAIRRO SANTO ANTONIO;3538709;Piracicaba;35;SP;191,0;12,0;17,0;;;;203,0;;;;;
35048343;ANTONIO PINTO DE ALMEIDA FERRAZ DOUTOR;3538709;Piracicaba;35;SP;357,0;;7,0;;;;357,0;;;;6,5;
35638201;MAXIMIANO FERMINO GIL ESCOLA MUNICIPAL;3538709;Piracicaba;35;SP;5,0;118,0;118,0;;;;69,0;54,0;54,0;;;5,6
35304585;EDILENE MARLI BORGHESE PROFESSORA ESCOLA MUNICIPAL;3538709;Piracicaba;35;SP;664,0;15,0;15,0;;;;679,0;;;;;6,9
35270436;ILDA JENNY STOLF NOGUEIRA PROFA EM;3538709;Piracicaba;35;SP;467,0;16,0;16,0;;;;483,0;;;;;8,0
35146444;JOAO GUIDOTTI ESCOLA DE EDUCACAO ESPECIAL;3538709;Piracicaba;35;SP;232,0;13,0;13,0;;;;245,0;;;;;
35446038;MARCIA REGINA MODESTO DE PAULA DA ROCHA PROFESSORA;3538709;Piracicaba;35;SP;457,0;12,0;12,0;;;;394,0;75,0;75,0;;;
35113712;SESI 085 CENTRO EDUCACIONAL;3538709;Piracicaba;35;SP;571,0;17,0;17,0;;;;588,0;;;;;
35245598;JOSE ANTONIO DE SOUZA EM;3538709;Piracicaba;35;SP;524,0;22,0;26,0;;;;252,0;294,0;294,0;;;6,2
35228936;FRANCISCO DE ALMEIDA KRONKA PROF ESCOLA MUNICIPAL;3538709;Piracicaba;35;SP;395,0;8,0;6,0;;;;401,0;2,0;2,0;;;7,1
35223037;JOAO PERIN ESCOLA MUNICIPAL;3538709;Piracicaba;35;SP;7,0;80,0;65,0;3,0;;;12,0;75,0;75,0;;;7,3
35021097;JOSE DE MELLO MORAES PROFESSOR;3538709;Piracicaba;35;SP;310,0;2,0;2,0;;;;309,0;3,0;3,0;;6,5;
35066096;JUDITH MORETTI ACCORSI PROFA ESCOLA MUNICIPAL;3538709;Piracicaba;35;SP;495,0;6,0;5,0;;;;405,0;96,0;96,0;;;6,7
35498713;CARLOS SODERO ESCOLA MUNICIPAL;3538709;Piracicaba;35;SP;273,0;1,0;2,0;;;;274,0;;;;;6,2
35004821;ESCOLA DE ENSINO FUNDAMENTAL E MEDIO COLEGIO 15 DE NOVEMBRO;3538709;Piracicaba;35;SP;84,0;4,0;4,0;;;;88,0;;;;;
35036473;DARIO BRASIL DOUTOR;3538709;Piracicaba;35;SP;326,0;9,0;8,0;1,0;;;322,0;13,0;13,0;;5,1;
35021180;SAMUEL DE CASTRO NEVES DOUTOR;3538709;Piracicaba;35;SP;262,0;122,0;121,0;;;;189,0;195,0;195,0;;6,3;7,4
35123146;COLEGIO LUXON EIEFEM;3538709;Piracicaba;35;SP;298,0;6,0;6,0;;;;304,0;;;;;
35020989;PEDRO MORAES CAVALCANTI;3538709;Piracicaba;35;SP;657,0;17,0;17,0;;;;591,0;83,0;83,0;;6,2;7,3
35037989;LUCIANO GUIDOTTI COMENDADOR;3538709;Piracicaba;35;SP;251,0;29,0;29,0;;;;147,0;133,0;133,0;;5,4;
35270441;JOSE POUSA DE TOLEDO PROFESSOR ESCOLA MUNICIPAL;3538709;Piracicaba;35;SP;500,0;11,0;11,0;;;;511,0;;;;;5,6
35021052;OLIVIA BIANCO PROFESSORA;3538709;Piracicaba;35;SP;529,0;20,0;20,0;;;;549,0;;;;5,7;
35020758;MIRANDOLINA DE ALMEIDA CANTO PROFESSORA;3538709;Piracicaba;35;SP;525,0;9,0;9,0;;;;488,0;46,0;46,0;;;6,9
35467327;DECIO MIGLIORANZA PROFESSOR EM;3538709;Piracicaba;35;SP;3,0;387,0;384,0;;;;194,0;196,0;196,0;;;7,0
35467297;PEDRO BARON PADRE EM;3538709;Piracicaba;35;SP;655,0;6,0;15,0;;;;661,0;;;;;7,1
35048355;MARIO DEDINI COMENDADOR;3538709;Piracicaba;35;SP;318,0;2,0;2,0;;;;320,0;;;;;7,4
35020977;ALFREDO CARDOSO DOUTOR;3538709;Piracicaba;35;SP;195,0;4,0;4,0;;;;197,0;2,0;2,0;;;
35113736;DOM BOSCO COLEGIO SALESIANO ASSUNCAO;3538709;Piracicaba;35;SP;578,0;13,0;13,0;;;;591,0;;;;;
35113724;CIDADE DE PIRACICABA COLEGIO;3538709;Piracicaba;35;SP;489,0;10,0;11,0;;;;499,0;;;;;
35021040;JOAO ALVES DE ALMEIDA PROFESSOR;3538709;Piracicaba;35;SP;3,0;50,0;50,0;;;;24,0;29,0;29,0;;;
35270453;ANDRE FRANCO MONTORO PROFESSOR EESCOLA MUNICIPAL;3538709;Piracicaba;35;SP;347,0;9,0;62,0;;;;356,0;;;;;6,7
35441004;ADA BUSELLI NEME ESCOLA MUNICIPAL;3538709;Piracicaba;35;SP;4,0;77,0;63,0;;;;18,0;63,0;63,0;;;6,6
35020771;AUGUSTO SAES PROFESSOR;3538709;Piracicaba;35;SP;578,0;5,0;7,0;;;;583,0;;;;;7,2
35113700;SESI 165 CENTRO EDUCACIONAL;3538709;Piracicaba;35;SP;570,0;11,0;11,0;;;;581,0;;;;;
35165931;PORTAL DO ENGENHO COLEGIO;3538709;Piracicaba;35;SP;360,0;9,0;9,0;;;;369,0;;;;;
35021246;ABIGAIL DE AZEVEDO GRILLO PROFESSOR;3538709;Piracicaba;35;SP;163,0;8,0;8,0;;;;171,0;;;;5,0;
35191541;COLEGIO VIVO;3538709;Piracicaba;35;SP;254,0;7,0;7,0;;;;261,0;;;;;
35223049;NATHALIO ZANOTTA SABINO ESCOLA MUNICIPAL;3538709;Piracicaba;35;SP;4,0;46,0;44,0;;;;7,0;43,0;43,0;;;
35064592;RACHEL DE QUEIROZ ESCOLA MUNICIPAL;3538709;Piracicaba;35;SP;450,0;7,0;8,0;;;;457,0;;;;;7,3
35133516;JOAO OTAVIO DE MELO FERRACIU ESCOLA MUNICIPAL;3538709;Piracicaba;35;SP;392,0;2,0;3,0;;;;394,0;;;;;
35081206;ENEDINA LOURENCO VIEIRA ESCOLA MUNICIPAL;3538709;Piracicaba;35;SP;488,0;9,0;16,0;;;;497,0;;;;;6,7
35020825;ESCOLA ESTADUAL PROFESSOR ELIAS DE MELLO AYRES;3538709;Piracicaba;35;SP;424,0;14,0;14,0;;;;438,0;;;;6,4;
35020837;CATHARINA CASALE PADOVANI PROFESSORA;3538709;Piracicaba;35;SP;645,0;11,0;11,0;;;;646,0;10,0;10,0;;5,0;
35297653;DIONETTI CALLEGARO MIORI PROFESSORA;3538709;Piracicaba;35;SP;381,0;5,0;4,0;1,0;;;386,0;;;;5,2;
35020862;PRUDENTE DOUTOR;3538709;Piracicaba;35;SP;341,0;8,0;7,0;;;;348,0;1,0;1,0;;5,9;
35901313;ANTONIO JOSE PERES MARQUES PROF;3530805;Moji Mirim;35;SP;379,0;44,0;45,0;;;;346,0;77,0;77,0;;;
35809412;DELTA NOBRE COLEGIO;3530805;Moji Mirim;35;SP;116,0;4,0;4,0;;;;120,0;;;;;
35080858;DONA SINHAZINHA ESCOLA MUNICIPAL DE EDUCACAO BASICA;3530805;Moji Mirim;35;SP;246,0;8,0;8,0;;;;188,0;66,0;66,0;;;6,2
35277290;HELENA DOS SANTOS ALVES PROFA EMEB;3530805;Moji Mirim;35;SP;285,0;56,0;56,0;;;;293,0;48,0;48,0;;;7,0
35144551;EDELWEISS CENTRO EDUCACIONAL;3530805;Moji Mirim;35;SP;374,0;22,0;22,0;;;;396,0;;;;;
35020624;VALERIO STRANG PROF;3530805;Moji Mirim;35;SP;306,0;26,0;27,0;;;;315,0;17,0;17,0;;;
35245872;GERALDO PHILOMENO PROF DR EMEB;3530805;Moji Mirim;35;SP;264,0;5,0;5,0;;;;269,0;;;;;7,0
35113585;IMACULADA CONCEICAO INSTITUTO EDUCACIONAL;3530805;Moji Mirim;35;SP;543,0;12,0;12,0;;;;555,0;;;;;
35361720;FRANCISCO PICCOLOMINI EMEB;3530805;Moji Mirim;35;SP;299,0;75,0;78,0;;;;302,0;72,0;72,0;;6,0;
35802141;CONECTADO COLEGIO;3530805;Moji Mirim;35;SP;238,0;5,0;5,0;;;;243,0;;;;;
35121927;ALTAIR ROSA CORSI COSTA PROFA EMEB;3530805;Moji Mirim;35;SP;253,0;18,0;18,0;;;;258,0;13,0;13,0;;6,2;7,7
35277307;BRAULIO JOSE VALENTIM PROF EMEB;3530805;Moji Mirim;35;SP;103,0;137,0;137,0;;;;114,0;126,0;126,0;;;6,3
35290853;TEREZINHA DA S OLIVEIRA VEREADORA EMEB;3530805;Moji Mirim;35;SP;221,0;23,0;22,0;1,0;;;184,0;60,0;60,0;;;6,8
35389511;CENTRO DE ATEND SOCIOEDUC AO ADOLESCENTE LARANJEIRAS - CI;3530805;Moji Mirim;35;SP;19,0;6,0;6,0;;;;25,0;;;;;
35334736;INTELIGENTE SISTEMA DE EDUCACAO;3530805;Moji Mirim;35;SP;183,0;1,0;1,0;;;;184,0;;;;;
35020308;VENANCIO CORONEL;3530805;Moji Mirim;35;SP;297,0;4,0;4,0;;;;263,0;38,0;38,0;;5,6;
35277289;ALFREDO BERGAMO CAIC PROF EMEB;3530805;Moji Mirim;35;SP;342,0;36,0;35,0;;;;312,0;66,0;66,0;;;5,9
35020631;NORA MONSENHOR;3530805;Moji Mirim;35;SP;129,0;11,0;11,0;;;;138,0;2,0;2,0;;;
35020655;ARISTIDES GURJAO PROF;3530805;Moji Mirim;35;SP;84,0;130,0;129,0;;;;100,0;114,0;114,0;;4,9;
35035919;SAO JUDAS TADEU;3530805;Moji Mirim;35;SP;224,0;4,0;4,0;;;;225,0;3,0;3,0;;6,2;
35299844;REGINA MARIA TUCCI DE CAMPOS PROFA EMEB;3530805;Moji Mirim;35;SP;260,0;116,0;115,0;;;;267,0;109,0;109,0;;;6,6
35579269;JARDIM PLANALTO;3530805;Moji Mirim;35;SP;195,0;5,0;7,0;;;;200,0;;;;3,9;
35298542;CLEUSA MARILENE V DE MELLO PROFA EMEB;3530805;Moji Mirim;35;SP;217,0;44,0;45,0;;;;224,0;37,0;37,0;;;6,6
35245860;ANA ISABEL DA COSTA FERREIRA PROFA EMEB;3530805;Moji Mirim;35;SP;477,0;10,0;10,0;;;;486,0;1,0;1,0;;;6,0
35080913;HUMBERTO BRASI PROF ESCOLA MUNICIPAL DE EDUCACAO BASICA;3530805;Moji Mirim;35;SP;274,0;19,0;19,0;;;;276,0;17,0;17,0;;5,4;
35417359;CENTRO DE ATEND SOCIO-EDUC AO ADOLESC DE MOGI MIRIM I - CI;3530805;Moji Mirim;35;SP;34,0;2,0;2,0;;;;36,0;;;;;
35282650;ADIB CHAIB PREFEITO ESCOLA MUNICIPAL DE EDUCACAO BASICA;3530805;Moji Mirim;35;SP;243,0;4,0;4,0;;;;247,0;;;;;6,1
35288998;EDUCAR INSTITUTO EDUCACIONAL;3530805;Moji Mirim;35;SP;219,0;11,0;11,0;;;;230,0;;;;;
35084955;NELSON NEVES DE SOUZA EMEB;3530805;Moji Mirim;35;SP;301,0;;1,0;;;;301,0;;;;;7,8
35924891;ALTAIR DE FATIMA FURIGO POLETTINI PROFA DRA;3530805;Moji Mirim;35;SP;216,0;50,0;49,0;;;;215,0;51,0;51,0;;5,4;
35446348;EDNA FAVERO CHOQUETA PROFA EMEB;3530805;Moji Mirim;35;SP;342,0;15,0;15,0;;;;273,0;84,0;84,0;;;7,3
35097950;MARIA NILSEN OLIVEIRA LEITE PROFA EMEB;3530805;Moji Mirim;35;SP;177,0;22,0;24,0;;;;199,0;;;;;7,0
35145452;APAE DE MOJI MIRIM;3530805;Moji Mirim;35;SP;94,0;4,0;4,0;;;;28,0;70,0;70,0;;;
35277253;JORGE BERTOLASO STELLA PROF EMEB;3530805;Moji Mirim;35;SP;205,0;4,0;5,0;;;;179,0;30,0;30,0;;6,2;6,5
35020618;ERNANI CALBUCCI PROF;3530805;Moji Mirim;35;SP;160,0;14,0;14,0;;;;129,0;45,0;45,0;;4,8;
35279079;GERALDO ALVES PINHEIRO PROF EMEB;3530805;Moji Mirim;35;SP;250,0;100,0;105,0;;;;256,0;94,0;94,0;;;
35920599;EE MARIA DE LOURDES BEOZZO FRANCHI PROFA;3545803;Santa Bárbara d'Oeste;35;SP;160,0;3,0;3,0;;;;163,0;;;;;6,8
35811518;FUNDAMENTAL COLEGIO;3545803;Santa Bárbara d'Oeste;35;SP;93,0;;;;;;93,0;;;;;
35017292;ANTONIO MATARAZZO PROF;3545803;Santa Bárbara d'Oeste;35;SP;387,0;6,0;6,0;;;;389,0;4,0;4,0;;6,7;
35017115;ELISABETH STEAGALL PIRTOUSCHEG PROFA;3545803;Santa Bárbara d'Oeste;35;SP;336,0;6,0;6,0;;;;342,0;;;;6,8;
35245948;RUTH GARRIDO ROQUE PROFESSORA EMEFEI;3545803;Santa Bárbara d'Oeste;35;SP;262,0;6,0;6,0;;;;266,0;2,0;2,0;;;6,5
35368246;THEREZINHA DE CASTRO PACHECO SBRAVATTI PROFESSORA CIEP;3545803;Santa Bárbara d'Oeste;35;SP;280,0;4,0;4,0;;;;283,0;1,0;1,0;;;7,1
35073404;GERALDO ROCHA CAMPOS AREA DESENVOLVIMENTO INFANTIL;3545803;Santa Bárbara d'Oeste;35;SP;262,0;5,0;5,0;;;;267,0;;;;;7,6
35017085;ANTONIO DE ARRUDA RIBEIRO PROF;3545803;Santa Bárbara d'Oeste;35;SP;95,0;43,0;43,0;;;;100,0;38,0;38,0;;;6,6
35004244;ONDINHAZUL - ENSINO FUNDAMENTAL;3545803;Santa Bárbara d'Oeste;35;SP;40,0;;;;;;40,0;;;;;
35017000;INOCENCIO MAIA PROF;3545803;Santa Bárbara d'Oeste;35;SP;247,0;12,0;12,0;;;;251,0;8,0;8,0;;;6,8
35004659;CENTRO EDUCACIONAL CANADENSE BILINGUE;3545803;Santa Bárbara d'Oeste;35;SP;42,0;;;;;;42,0;;;;;
35039330;MARIA JOSE MARGATO BROCATTO PROFA;3545803;Santa Bárbara d'Oeste;35;SP;552,0;6,0;6,0;;;;558,0;;;;5,6;
35245938;GESSI TEREZINHA BUSCHINELLI CARNEIRO PROFESSORA EMEFEI;3545803;Santa Bárbara d'Oeste;35;SP;279,0;4,0;3,0;;;;283,0;;;;;6,3
35174836;OBJETIVO DE SANTA BARBARA DOESTE COLEGIO;3545803;Santa Bárbara d'Oeste;35;SP;141,0;;;;;;141,0;;;;;
35922353;HENRIQUE NICOPELLI MONSENHOR;3545803;Santa Bárbara d'Oeste;35;SP;331,0;2,0;2,0;;;;329,0;4,0;4,0;;6,5;
35017073;LUIZ ALVES CEL;3545803;Santa Bárbara d'Oeste;35;SP;201,0;30,0;30,0;;;;209,0;22,0;22,0;;5,9;
35174245;ETHOS COLEGIO;3545803;Santa Bárbara d'Oeste;35;SP;274,0;3,0;3,0;;;;277,0;;;;;
35903802;GUIOMAR DIAS DA SILVA PROFA;3545803;Santa Bárbara d'Oeste;35;SP;414,0;5,0;6,0;;;;419,0;;;;;7,7
35016986;JUVELINA DE OLIVEIRA RODRIGUES PROFA;3545803;Santa Bárbara d'Oeste;35;SP;246,0;1,0;1,0;;;;246,0;1,0;1,0;;;
35073428;MARIA REGINA BARBOSA CARPIM PROFA EMEFEI;3545803;Santa Bárbara d'Oeste;35;SP;506,0;13,0;13,0;;;;510,0;9,0;9,0;;;7,2
35017012;JOSE GABRIEL DE OLIVEIRA;3545803;Santa Bárbara d'Oeste;35;SP;398,0;22,0;22,0;;;;420,0;;;;6,5;
35017059;MARIA GUILHERMINA LOPES FAGUNDES PROFA;3545803;Santa Bárbara d'Oeste;35;SP;307,0;22,0;22,0;;;;312,0;17,0;17,0;;5,8;
35073465;SONIA BATAGLIA CARDOSO PROFESSORA EMEFEI;3545803;Santa Bárbara d'Oeste;35;SP;194,0;1,0;1,0;;;;195,0;;;;;7,7
35499092;FUNDACAO ROMI NEI;3545803;Santa Bárbara d'Oeste;35;SP;529,0;12,0;12,0;;;;541,0;;;;;
35564977;EDUARDO KOAIK DOM CENTRO INTEG DE ED PUBLICA;3545803;Santa Bárbara d'Oeste;35;SP;473,0;;;;;;473,0;;;;;7,0
35004283;CENTRO INTEGRAL DE EDUCACAO PUBLICA CHARLES KEESE DODSON;3545803;Santa Bárbara d'Oeste;35;SP;118,0;9,0;9,0;;;;127,0;;;;;5,8
35903796;DIRCEU DIAS CARNEIRO;3545803;Santa Bárbara d'Oeste;35;SP;288,0;2,0;2,0;;;;289,0;1,0;1,0;;4,9;
35174257;EXITUS COLEGIO;3545803;Santa Bárbara d'Oeste;35;SP;182,0;4,0;4,0;;;;186,0;;;;;
35275876;ANTONIA DAGMAR DE ALMEIDA ROSOLEN PROFESSORA EMEFEI;3545803;Santa Bárbara d'Oeste;35;SP;245,0;17,0;15,0;;;;249,0;13,0;13,0;;;6,8
35907534;ODAIR DE OLIVEIRA SEGAMARCHI PROFA;3545803;Santa Bárbara d'Oeste;35;SP;334,0;23,0;24,0;;;;232,0;125,0;125,0;;4,9;
35049402;BENEDICTA ARANHA DE OLIVEIRA LINO PROFA;3545803;Santa Bárbara d'Oeste;35;SP;204,0;3,0;5,0;;;;207,0;;;;5,4;
35909324;JOSE DOMINGUES RODRIGUES PROF;3545803;Santa Bárbara d'Oeste;35;SP;504,0;1,0;2,0;;;;505,0;;;;5,8;6,5
35356487;VICTORIO FREGUGLIA PADRE CENTRO INTEGRADO DE EDUC PUBLICA;3545803;Santa Bárbara d'Oeste;35;SP;405,0;2,0;2,0;;;;407,0;;;;;7,3
35269451;JOSE LUIZ GOMES DA SILVA VEREADOR ZELO EMEFEI;3545803;Santa Bárbara d'Oeste;35;SP;263,0;3,0;3,0;;;;266,0;;;;;7,2
35201900;IRAIDES FERREIRA LOURENCO PROFESSORA EMEFEI;3545803;Santa Bárbara d'Oeste;35;SP;398,0;;;;;;398,0;;;;;7,4
35140612;PILARES COLEGIO;3545803;Santa Bárbara d'Oeste;35;SP;367,0;;12,0;;;;367,0;;;;;
35912827;FIORAVANTE LUIZ ANGOLINI;3545803;Santa Bárbara d'Oeste;35;SP;106,0;15,0;15,0;;;;69,0;52,0;52,0;;5,6;
35150642;IDEAL COLEGIO;3545803;Santa Bárbara d'Oeste;35;SP;341,0;6,0;6,0;;;;347,0;;;;;
35222008;ANGELICA SEGA TREMOCOLDI CIEP;3545803;Santa Bárbara d'Oeste;35;SP;342,0;9,0;9,0;;;;349,0;2,0;2,0;;;7,2
35047016;ALCHESTE DE GODOY ANDIA PROFA;3545803;Santa Bárbara d'Oeste;35;SP;110,0;1,0;1,0;;;;111,0;;;;5,4;
35073490;EUVALDO DE QUEIROZ DIAS DR AREA DE DESENVOLVIMENTO INFANTIL;3545803;Santa Bárbara d'Oeste;35;SP;637,0;6,0;6,0;;;;643,0;;;;;7,4
35049918;JORGE CALIL ASSAD SALLUM PROF;3545803;Santa Bárbara d'Oeste;35;SP;306,0;24,0;23,0;;;;314,0;16,0;16,0;;6,3;
35919159;ATTILIO DEXTRO PROF;3545803;Santa Bárbara d'Oeste;35;SP;151,0;;;;;;151,0;;;;5,8;
35270088;AUGUSTO SCOMPARIN PROFESSOR EMEFEI;3545803;Santa Bárbara d'Oeste;35;SP;330,0;1,0;1,0;;;;331,0;;;;;7,5
35073453;ROSA LEE CARR CONTI PROFESSORA EMEFEI;3545803;Santa Bárbara d'Oeste;35;SP;337,0;3,0;3,0;;;;340,0;;;;;7,9
35913625;JADYR GUIMARAES CASTRO PROFA;3545803;Santa Bárbara d'Oeste;35;SP;254,0;18,0;18,0;;;;272,0;;;;4,8;
