COD INEP;Escola;COD Municipio;Cidade;COD UF;UF;Total de escolas sem ensino fundamental - anos iniciais;Total de escolas com ensino fundamental - anos iniciais;Total de escolas sem Ensino Fundamental - Anos finais;Total de escolas com Ensino Fundamental - Anos finais;Total de escolas que não tem abastecimento de água da rede pública;Total de escolas que tem abastecimento de água da rede pública;Total de escolas que não não possuem abastecimento de água;Total de escolas que não possuem abastecimento de água;Total de escolas que não não possuem energia elétrica;Total de escolas que não possuem energia elétrica;Total de escolas que não possuem esgoto sanitário da rede pública;Total de escolas que possuem esgoto sanitário da rede pública;Total de escolas que não possuem coleta de lixo periódica;Total de escolas que possuem coleta de lixo periódica;Total de escolas que não possuem laboratório de informática;Total de escolas que possuem laboratório de informática;Total de escolas que não possuem laboratório de ciências;Total de escolas que possuem laboratório de ciências;Total de escolas que não possuem sala para atendimento educacional especializado;Total de escolas que possuem sala para atendimento educacional especializado;Total de escolas que não possuem quadra de esportes;Total de escolas que possuem quadra de esportes;Total de escolas que não possuem biblioteca e/ou sala de leitura;Total de escolas que possuem biblioteca e/ou sala de leitura;Total de de salas de aulas utilizadas na escola;Total de escolas que não possuem equipamento de som;Total de escolas que possuem equipamento de som;Total de escolas que não possuem projetor multimídia;Total de escolas que possuem projetor multimídia;Total de escolas que não possuem acesso à internet;Total de escolas que possuem acesso à internet;Total de escolas que não oferecem AEE;Total de escolas que oferecem AEE não exclusivamente;Total de escolas que oferecem AEE exclusivamente;Total de escolas que não oferecem atividade complementar;Total de escolas que oferecem atividade complementar não exclusivamente;Total de escolas que oferecem atividade complementar exclusivamente;Total de escolas que não possuem ensino fundamental organizado em ciclos;Total de escolas que possuem ensino fundamental organizado em ciclos;Total de escolas fora de localização diferenciada;Total de escolas localizadas em assentamento;Total de escolas localizadas em terra indígena;Total de escolas localizadas em terras remanescentes de quilombos;Total de escolas sem ensino organizado em Alternância;Total de escolas com ensino organizado em Alternância;Total de salas de aulas climatizadas na escola;Total de escolas que não possuemdesktop em uso pelos alunos;Total de escolas que possuem desktop em uso pelos alunos;Total de escolas que não possuem notebook em uso pelos alunos;Total de escolas que possuem notebook em uso pelos alunos;Total de escolas que não possuem tablets em uso pelos alunos;Total de escolas que possuem tablets em uso pelos alunos;Total de escolas que não possuem acesso à internet para os alunos;Total de escolas que possuem acesso à internet para os alunos;Total de escolas que não possuem acesso à internet para uso administrativo;Total de escolas que possuem acesso à internet para uso administrativo;Total de escolas que não possuem acesso à internet para uso nos processos de ensino e aprendizagem;Total de escolas que possuem acesso à internet para uso nos processos de ensino e aprendizagem;Total de escolas que não possuem acervo multimídia;Total de escolas que possuem acervo multimídia;Total de escolas que não possuem instrumentos musicais para conjunto, banda / fanfarra / aulas de música;Total de escolas que possuem instrumentos musicais para conjunto, banda / fanfarra / aulas de música;Média do IDEB - anos finais;Média do IDEB - Anos iniciais
29152518;ESC PROF FELIX BISPO;2902203;Aramari;29;BA;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;2;1,0;;1,0;;1,0;;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;;;;;;
29152488;ESC MUN DEP JAIRO AZI;2902203;Aramari;29;BA;;1,0;1,0;;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;6;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;;;;;;
29152593;ESCOLA ABC DA EMILIA;2902203;Aramari;29;BA;;1,0;1,0;;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;4;;1,0;1,0;;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;4;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;;
29152569;ESC SR DO BONFIM;2902203;Aramari;29;BA;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;2;;1,0;;1,0;1,0;;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;;;;;;
29152690;ESCOLA LUIZ VIANA FILHO;2902203;Aramari;29;BA;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;4;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;4;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;;;;;;
29152720;ESCOLA NOSSA SENHORA DE FATIMA;2902203;Aramari;29;BA;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;3;1,0;;1,0;;1,0;;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;;;;;;
29152666;ESCOLA JOAO PEREIRA DOS SANTOS;2902203;Aramari;29;BA;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;;1,0;3;;1,0;1,0;;;1,0;1,0;;;1,0;;;1,0;;;;;1,0;1,0;;0;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;;;;;;4,1
29152607;ESCOLA AFRISIO VIEIRA LIMA;2902203;Aramari;29;BA;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;1,0;;;1,0;3;1,0;;1,0;;1,0;;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;;;;;;
29152739;ESCOLA SAO JOSE;2902203;Aramari;29;BA;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;2;;1,0;;1,0;1,0;;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;;;;;;
29152631;ESCOLA AUREA CARVALHO;2902203;Aramari;29;BA;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;4;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;;;;1,0;1,0;;0;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;;;;;;
29152615;ESCOLA ALBERTO DANTAS;2902203;Aramari;29;BA;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;3;;1,0;1,0;;1,0;;1,0;;;1,0;;;1,0;;;1,0;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;;;;;;
29152712;ESCOLA NOSSA SENHORA DA GUIA;2902203;Aramari;29;BA;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;2;;1,0;1,0;;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;;;;;;4,9
29163293;COLEGIO MUN ZULMIRA MAGALHAES NASCIMENTO;2907301;Castro Alves;29;BA;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;10;1,0;;;1,0;;1,0;1,0;;;;1,0;;1,0;;1,0;;;;1,0;;10;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;;1,0;;1,0;3,6000000000000005;
29164060;ESCOLA MUL 7 DE SETEMBRO;2907301;Castro Alves;29;BA;;1,0;1,0;;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;;1,0;4;1,0;;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;;
29163480;GRUPO ESCOLAR DR OSVALDO CAMPOS;2907301;Castro Alves;29;BA;;1,0;1,0;;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;1,0;;1,0;;;1,0;6;;1,0;;1,0;;1,0;1,0;;;;1,0;;1,0;;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;;4,7
29163897;COLEGIO MUN PROFª CLARICE DIAS DE CASTRO;2907301;Castro Alves;29;BA;;1,0;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;;1,0;6;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;6;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;;1,0;4,4;5,3
29163447;COLEGIO IMACULADA CONCEICAO;2907301;Castro Alves;29;BA;;1,0;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;1,0;;;1,0;21;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;;
29163900;ESC DR RAFAEL JAMBEIRO;2907301;Castro Alves;29;BA;;1,0;1,0;;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;7;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;1,0;;;1,0;;5,6
29440947;COLEGIO MUNICIPAL VICENTE JOSE DE LIMA;2907301;Castro Alves;29;BA;1,0;;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;17;;1,0;;1,0;;1,0;1,0;;;;1,0;;1,0;;1,0;;;;1,0;;0;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;1,0;;;1,0;4,6;
29163552;ESC MUL ANICETO FERREIRA;2907301;Castro Alves;29;BA;;1,0;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;;1,0;8;1,0;;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;8;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;3,6;4,9
29163978;ESC MUL JOAO PAULO II;2907301;Castro Alves;29;BA;;1,0;1,0;;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;2;;1,0;1,0;;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;;
29651638;COLEGIO MUNICIPAL LINNEU LAPA BARRETO DE ARAUJO;2907301;Castro Alves;29;BA;;1,0;;1,0;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;7;1,0;;1,0;;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;1,0;;3,6;
29164249;ESCOLA FRANCISCO ANTONIO DO NASCIMENTO;2907301;Castro Alves;29;BA;;1,0;1,0;;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;5;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;5;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;;;;;;
29164192;ESC MUL PLACIDO NOVAES DE ALBUQUERQUE;2907301;Castro Alves;29;BA;;1,0;1,0;;;1,0;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;7;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;7;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;;5,5
29400250;COLEGIO MUNICIPAL LUIS EDUARDO MAGALHAES;2907301;Castro Alves;29;BA;1,0;;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;8;;1,0;;1,0;;1,0;1,0;;;;1,0;;1,0;;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;;1,0;;1,0;;1,0;;1,0;;1,0;3,7;
29163455;ESCOLINHA CASTRO ALVES;2907301;Castro Alves;29;BA;;1,0;1,0;;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;7;;1,0;;1,0;1,0;;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;;
29163544;GRUPO ESCOLAR PROF FELIPE TOMAZ DE MATOS;2907301;Castro Alves;29;BA;;1,0;1,0;;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;6;;1,0;;1,0;;1,0;1,0;;;;1,0;;1,0;;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;;4,2
29163528;GRUPO ESCOLAR PROF EUGENIO ARAUJO;2907301;Castro Alves;29;BA;;1,0;1,0;;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;9;;1,0;;1,0;;1,0;1,0;;;;1,0;;1,0;;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;1,0;;;1,0;;4,9
29163366;ESC MUL REUNIDAS CECILIA NUNES;2907301;Castro Alves;29;BA;;1,0;1,0;;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;16;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;;
29163285;COLEGIO MUN DR REINALDO BARRETO ROSA;2907301;Castro Alves;29;BA;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;6;1,0;;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;4,9;
29163331;ESCOLA MUNICIPAL FLAVIANA EMILIA RIBEIRO;2907301;Castro Alves;29;BA;;1,0;1,0;;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;6;;1,0;1,0;;;1,0;1,0;;;;1,0;;1,0;;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;1,0;;;1,0;;4,9
29163323;COLEGIO MASTER;2907301;Castro Alves;29;BA;;1,0;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;12;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;;
29163927;ESC MUL ANTONIO CARLOS MAGALHAES;2907301;Castro Alves;29;BA;;1,0;1,0;;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;5;;1,0;1,0;;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;5;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;1,0;;;1,0;;
29656621;ESCOLA ESSENCIA;2907301;Castro Alves;29;BA;;1,0;1,0;;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;1,0;;;1,0;10;;1,0;1,0;;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;;1,0;1,0;;;
24018384;ESCOLA ESTADUAL UBIRATAN GALVAO;2409407;Pau dos Ferros;24;RN;;1,0;1,0;;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;1,0;;;1,0;1,0;;;1,0;3;;1,0;;1,0;1,0;;;1,0;;1,0;;;1,0;;1,0;;;;1,0;;1;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;;5,099999999999999
24018490;ESCOLA MUL FRANCISCO TORQUATO DO REGO;2409407;Pau dos Ferros;24;RN;;1,0;1,0;;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;;1,0;5;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;;4,8
24018309;ESCOLA ESTADUAL JOSE GUEDES DO REGO;2409407;Pau dos Ferros;24;RN;;1,0;1,0;;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;1,0;;1,0;;;1,0;5;;1,0;;1,0;1,0;;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;5;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;;5,4
24070300;COLEGIO E CURSO EVOLUCAO;2409407;Pau dos Ferros;24;RN;;1,0;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;35;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;20;;1,0;;1,0;1,0;;;1,0;;1,0;;1,0;1,0;;1,0;;;
24018422;ESCOLA ESTADUAL FRANCISCO NUNES;2409407;Pau dos Ferros;24;RN;;1,0;1,0;;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;1,0;;1,0;;;1,0;5;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;;
24018686;UNIVERSIDADE DA CRIANCA;2409407;Pau dos Ferros;24;RN;;1,0;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;1,0;;;1,0;21;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;21;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;;1,0;;1,0;;
24018333;EE PROF MARIA EDILMA DE FREITAS;2409407;Pau dos Ferros;24;RN;1,0;;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;1,0;;1,0;;;1,0;10;;1,0;;1,0;;1,0;1,0;;;;1,0;;1,0;;1,0;;;;1,0;;7;;1,0;;1,0;;1,0;1,0;;;1,0;1,0;;;1,0;;1,0;3,7;
24087904;ESCOLA MUNICIPAL PROFESSOR FRANCISCO AIRES SEGUNDO;2409407;Pau dos Ferros;24;RN;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;;1,0;4;1,0;;1,0;;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;;1,0;1,0;;1,0;;1,0;;;1,0;1,0;;;;;;;
24018287;ESCOLA ESTADUAL 4 DE SETEMBRO;2409407;Pau dos Ferros;24;RN;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;8;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;6;;1,0;;1,0;;1,0;1,0;;;1,0;1,0;;1,0;;;1,0;;
24018295;ESCOLA ESTADUAL JOAO ESCOLASTICO;2409407;Pau dos Ferros;24;RN;;1,0;1,0;;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;;1,0;3;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;;1,0;;1,0;1,0;;1,0;;;1,0;1,0;;;;;;;4,6
24018341;EE TARCISIO MAIA ENS 1 GRAU;2409407;Pau dos Ferros;24;RN;1,0;;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;;1,0;;1,0;;1,0;9;;1,0;;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;;;;1,0;;9;;1,0;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;4,9;
24018597;ESC MUL PROFESSORA NILA REGO;2409407;Pau dos Ferros;24;RN;;1,0;1,0;;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;;1,0;1,0;;1,0;;7;;1,0;;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;;1,0;1,0;;;5,3
24018228;COLEGIO EDUCANDARIO IMACULADA CONCEICAO LTDA;2409407;Pau dos Ferros;24;RN;;1,0;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;25;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;21;;1,0;;1,0;;1,0;;1,0;;1,0;1,0;;;1,0;;1,0;;
24018678;UNIDADE DE ENSINO VIII JOSE ALVES PEREIRA;2409407;Pau dos Ferros;24;RN;;1,0;1,0;;;1,0;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;1;;1,0;1,0;;1,0;;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;;
24018520;UNIDADE DE ENSINO XVIII MANOEL CHAGAS DE AQUINO;2409407;Pau dos Ferros;24;RN;;1,0;1,0;;;1,0;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;1;;1,0;1,0;;1,0;;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;;
24076147;INSTITUTO EDUCACIONAL O MUNDO DO SABER;2409407;Pau dos Ferros;24;RN;;1,0;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;;1,0;1,0;;;1,0;14;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;1;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;;
24018635;ESCOLA ESTADUAL PATRONATO ALFREDO FERNANDES;2409407;Pau dos Ferros;24;RN;;1,0;1,0;;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;1,0;;;1,0;1,0;;;1,0;9;;1,0;;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;;;;1,0;;0;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;;5,9
24018244;ESC MUL DR JOSE TORQUATO DE FIGUEIREDO;2409407;Pau dos Ferros;24;RN;;1,0;;1,0;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;1,0;;;1,0;1,0;;;1,0;5;;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;;1,0;;;;1,0;;0;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;;1,0;1,0;;4,8;
24018368;ESCOLA ESTADUAL TEOFILO REGO;2409407;Pau dos Ferros;24;RN;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;;1,0;4;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;2,7999999999999994;
24018600;ESC MUNICIPAL SAO BENEDITO;2409407;Pau dos Ferros;24;RN;;1,0;1,0;;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;1,0;;;1,0;6;;1,0;1,0;;;1,0;1,0;;;;1,0;;1,0;;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;;4,7
24018562;UNIDADE DE ENSINO XII NARCISIA AMELIA DO NASCIMENTO;2409407;Pau dos Ferros;24;RN;;1,0;1,0;;;1,0;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;1,0;;;1,0;2;;1,0;1,0;;1,0;;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;;
24018589;ESC MUL PROF SEVERINO BEZERRA ENS 1 GRAU;2409407;Pau dos Ferros;24;RN;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;9;;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;;1,0;;;;1,0;;1;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;;
24018481;UNIDADE DE ENSINO V FRANCELINO GRANJEIRO;2409407;Pau dos Ferros;24;RN;;1,0;1,0;;;1,0;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;2;1,0;;1,0;;1,0;;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;;
24066834;ESCOLA MUNICIPAL ELPIDIO VIRGINIO CHAVES;2409407;Pau dos Ferros;24;RN;;1,0;1,0;;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;;1,0;1,0;;1,0;;5;;1,0;;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;;;;1,0;;0;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;;5,7
24010545;EE JOAO TERTULINO LOPES ENS FUND E MEDIO;2404853;Itajá;24;RN;;1,0;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;;1,0;;1,0;1,0;;;1,0;9;;1,0;;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;;;;1,0;;0;;1,0;1,0;;1,0;;1,0;;;1,0;1,0;;;1,0;;1,0;3,2;4,1
24079502;EM CECILIA CANDIDA DA SILVA;2404853;Itajá;24;RN;;1,0;1,0;;;1,0;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;3;;1,0;1,0;;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;1;1,0;;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;;
24079499;ESCOLA MUNICIPAL MARIA LINDALVA CUNHA;2404853;Itajá;24;RN;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;;1,0;1,0;;1,0;;2;;1,0;;1,0;;1,0;1,0;;;;1,0;;;1,0;1,0;;;;1,0;;2;;1,0;;1,0;1,0;;;1,0;;1,0;;1,0;1,0;;1,0;;;
24083259;ESCOLA MUNICIPAL VEREADOR JOAO MEDEIROS LOPES;2404853;Itajá;24;RN;;1,0;1,0;;;1,0;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;;1,0;1,0;;1,0;;11;;1,0;;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;;;;1,0;;4;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;;4,5
24010731;EM JOAQUIM FELICIANO DA ROCHA;2404853;Itajá;24;RN;;1,0;1,0;;;1,0;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;;1,0;1,0;;;1,0;3;;1,0;;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;;;;1,0;;3;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;;1,0;;1,0;;
